id,name,phone,street,city,county,zip,address,practice_areas,website,lat,lng,source_url,notes,action
"l-0265","Law Offices of Jaime A. Aird, P.A.","(954) 866-7719","1401 NW 136 Ave Suite 102","Sunrise","Broward","33323","1401 NW 136 Ave Suite 102, Sunrise, FL 33323","Criminal Defense; Immigration; Personal Injury","https://www.jaimeaird.com/","26.13958","-80.33014","https://www.jaimeaird.com/contact/","","insert"
"l-0266","Law Offices of Mery Lopez","(954) 919-1988","13790 NW 4th Street","Sunrise","Broward","33325","13790 NW 4th Street, Sunrise, FL 33325","Estate Planning; Real Estate Law","https://www.lopezlawfl.com/","26.12547191388543","-80.33576013482994","https://www.lopezlawfl.com/contact","","insert"
"l-0267","Law Offices of E.F. Robinson","(954) 840-5301","4754 W. Commercial Blvd","Tamarac","Broward","33319","4754 W. Commercial Blvd, Tamarac, FL 33319","Estate Planning; Family Law","https://efrobinson.law/","26.189774100259175","-80.20962759023325","https://efrobinson.law/contact/","","insert"
"l-0268","RQR Immigration Law, P.A.","(954) 306-2068","4792 West Commercial Blvd","Tamarac","Broward","33319","4792 West Commercial Blvd, Tamarac, FL 33319","Immigration","https://www.rqrimmigration.com/","26.191015221653192","-80.21072075833166","https://www.rqrimmigration.com/","","insert"
"l-0269","Cabanas Law Firm","(954) 447-2580","2800 Weston Rd, Suite 101","Weston","Broward","33331","2800 Weston Rd, Suite 101, Weston, FL 33331","Family Law","https://cabanaslawfirm.com/","26.083252952579322","-80.37009286855272","https://cabanaslawfirm.com/family-law-attorney-weston/","","insert"
"l-0270","Carlos E. Sandoval Law Firm","(954) 871-0178","2645 Executive Park Dr #626","Weston","Broward","33331","2645 Executive Park Dr #626, Weston, FL 33331","Immigration","https://www.carlosesandoval.com/","26.0859062","-80.3742567","https://www.carlosesandoval.com/contact/","","insert"
"l-0271","Jonathan Kline, P.A.","(954) 888-4646","2761 Executive Park Drive","Weston","Broward","33331","2761 Executive Park Drive, Weston, FL 33331","Civil Litigation; Personal Injury; Real Estate Law","https://jklawfl.com/","26.0836853","-80.3735656","https://jklawfl.com/contact-us/","","insert"
"l-0272","Oppenheim Law","(954) 384-6114","2500 Weston Road, Suite 209","Weston","Broward","33331","2500 Weston Road, Suite 209, Weston, FL 33331","Business Law; Civil Litigation; Estate Planning; Personal Injury; Real Estate Law","https://www.oppenheimlaw.com/","26.0857307","-80.3698214","https://www.oppenheimlaw.com/contact-us/","","insert"
"l-0273","Rarick Trusts & Wills Law, P.A.","(305) 709-2858","2883 Executive Park Dr #101","Weston","Broward","33331","2883 Executive Park Dr #101, Weston, FL 33331","Business Law; Estate Planning","https://www.rblawfl.com/","26.0824064","-80.3727278","https://www.rblawfl.com/locations/weston/","","insert"
"l-0274","Rosenthal Law Group","(954) 384-9200","2103 North Commerce Parkway","Weston","Broward","33326","2103 North Commerce Parkway, Weston, FL 33326","Business Law; Civil Litigation; Real Estate Law","https://www.rosenthalcounsel.com/","26.096083","-80.365404","https://www.rosenthalcounsel.com/contact/","","insert"
"l-0275","Jacqueline A. Salcines, P.A.","(305) 669-5280","706 South Dixie Highway, Second Floor","Coral Gables","Miami-Dade","33146","706 South Dixie Highway, Second Floor, Coral Gables, FL 33146","Real Estate Law; Business Law; Civil Litigation","https://salcineslaw.com/","25.72227","-80.2669052","https://salcineslaw.com/contact-us/","","insert"
"l-0276","KEW Legal","(954) 738-6377","16690 Collins Ave, Suite 1101","Sunny Isles Beach","Miami-Dade","33160","16690 Collins Ave, Suite 1101, Sunny Isles Beach, FL 33160","Real Estate Law; Business Law; Civil Litigation","https://kewlegal.com/","25.927042516778524","-80.12235405369128","https://kewlegal.com/contact/","","insert"
"l-0277","KEW Legal","(954) 419-5593","201 Alhambra Cir, Suite 802","Coral Gables","Miami-Dade","33134","201 Alhambra Cir, Suite 802, Coral Gables, FL 33134","Real Estate Law; Business Law; Civil Litigation","https://kewlegal.com/","25.752655","-80.2591935","https://kewlegal.com/contact/","","insert"
"l-0278","Mancebo Law & Title","(305) 488-5721","250 Catalonia Ave, Suite 302","Coral Gables","Miami-Dade","33134","250 Catalonia Ave, Suite 302, Coral Gables, FL 33134","Real Estate Law; Family Law","https://www.mancebolaw.com/","25.7442697","-80.2596813","https://www.mancebolaw.com/contact/","","insert"
"l-0279","Law Offices of Dagmar Llaudy, PA","(305) 854-1775","1960 SW 27th Avenue","Miami","Miami-Dade","33145","1960 SW 27th Avenue, Miami, FL 33145","Real Estate Law; Civil Litigation; Business Law; Estate Planning","https://llaudylaw.com/","25.7529098","-80.2386505","https://llaudylaw.com/contact/","","insert"
"l-0280","Ulloa Law, LLC","(305) 921-9751","8333 NW 53rd Street, Suite 450","Doral","Miami-Dade","33166","8333 NW 53rd Street, Suite 450, Doral, FL 33166","Business Law; Civil Litigation; Family Law; Real Estate Law","https://ulloa-law.com/","25.821076","-80.3328685652174","https://ulloa-law.com/contact/","","insert"
"l-0281","WPO Law","(305) 400-2210","1989 NW 88th Court, Suite 101","Doral","Miami-Dade","33172","1989 NW 88th Court, Suite 101, Doral, FL 33172","Business Law; Civil Litigation; Estate Planning; Immigration","https://www.wpolaw.com/","25.7926568","-80.3386183","https://www.wpolaw.com/contact-us/","","insert"
"l-0282","Rarick Trusts & Wills Law, P.A.","(305) 709-2858","6500 Cow Pen Rd #204","Miami Lakes","Miami-Dade","33014","6500 Cow Pen Rd #204, Miami Lakes, FL 33014","Estate Planning; Business Law; Civil Litigation","https://www.rblawfl.com/","25.9151315","-80.3070193","https://www.rblawfl.com/contact-us/","","insert"
"l-0283","Bryant Law Firm","(305) 456-2777","5201 Blue Lagoon Dr #800","Miami","Miami-Dade","33126","5201 Blue Lagoon Dr #800, Miami, FL 33126","Estate Planning","https://www.miamiprobatefirm.com/","25.7832539","-80.2812171","https://www.miamiprobatefirm.com/contact/","","insert"
"l-0284","Luis E. Barreto & Associates, P.A.","(305) 358-1771","2600 S. Douglas Road, Suite 507","Coral Gables","Miami-Dade","33134","2600 S. Douglas Road, Suite 507, Coral Gables, FL 33134","Estate Planning; Civil Litigation","https://miamiprobate.com/","25.7549559","-80.2547642","https://miamiprobate.com/contact/","","insert"
"l-0285","Chepenik Trushin LLP","(305) 981-8889","12550 Biscayne Blvd, Suite 805","North Miami","Miami-Dade","33181","12550 Biscayne Blvd, Suite 805, North Miami, FL 33181","Estate Planning; Civil Litigation","https://www.miamifloridaestateplanninglawyer.com/","25.8922414","-80.1639156","https://www.miamifloridaestateplanninglawyer.com/contact-us/","","insert"
"l-0286","Miami Family Law Group, PLLC","(305) 520-7874","2665 South Bayshore Drive, Suite 100","Miami","Miami-Dade","33133","2665 South Bayshore Drive, Suite 100, Miami, FL 33133","Family Law; Estate Planning","https://miafamilylaw.com/","25.7312259","-80.2367652","https://miafamilylaw.com/contact-us/","","insert"
"l-0287","Xander Law Group, P.A.","(305) 767-2001","25 SE 2nd Ave #808","Miami","Miami-Dade","33131","25 SE 2nd Ave #808, Miami, FL 33131","Business Law; Civil Litigation","https://www.xanderlawgroup.com/","25.7737529","-80.1901314","https://www.xanderlawgroup.com/contact/","","insert"
"l-0288","Isriel Ponzoli, P.A.","(305) 577-4800","2121 S.W. 3rd Avenue, 7th Floor","Miami","Miami-Dade","33129","2121 S.W. 3rd Avenue, 7th Floor, Miami, FL 33129","Civil Litigation; Real Estate Law; Business Law; Family Law; Estate Planning","https://isrielponzoli.com/","25.757656","-80.204354","https://isrielponzoli.com/contact/","","insert"
"l-0289","Almazan Law","(305) 665-6681","7901 Ludlam Road, #100","Miami","Miami-Dade","33143","7901 Ludlam Road, #100, Miami, FL 33143","Civil Litigation; Real Estate Law","https://www.almazanlaw.com/","25.697126","-80.301152","https://www.almazanlaw.com/contact-us/","","insert"
"l-0290","Law Offices of Fishman-Sitbon, P.A.","(786) 529-2480","20900 NE 30th Ave, Suite 200","Aventura","Miami-Dade","33180","20900 NE 30th Ave, Suite 200, Aventura, FL 33180","Real Estate Law; Business Law","https://www.fsplegal.com/","25.9694879","-80.142689","https://www.fsplegal.com/contact-us","","insert"
"l-0291","Rosenthal Rosenthal Rasco PLLC","(305) 937-0300","20900 NE 30th Avenue, Suite 600","Aventura","Miami-Dade","33180","20900 NE 30th Avenue, Suite 600, Aventura, FL 33180","Civil Litigation; Business Law; Real Estate Law; Estate Planning","https://www.rrrlaw.com/","25.9694879","-80.142689","https://www.rrrlaw.com/contact-us/","","insert"
"l-0292","Pozo Goldstein, LLP","(305) 856-0400","3401 North Miami Avenue, Suite 235","Miami","Miami-Dade","33127","3401 North Miami Avenue, Suite 235, Miami, FL 33127","Immigration; Criminal Defense","https://pozogoldstein.com/","25.8092319","-80.1943415","https://pozogoldstein.com/contact/","","insert"
"l-0293","Santana Residency Law, P.A.","(305) 916-4800","3663 SW 8th St #206","Miami","Miami-Dade","33135","3663 SW 8th St #206, Miami, FL 33135","Immigration","https://www.srlawpa.com/","25.764795","-80.25443175","https://www.srlawpa.com/contact-us/","","insert"
"l-0294","Fromberg, Perlow & Kornik, P.A.","(754) 200-0442","20295 NE 29 Place #200","Aventura","Miami-Dade","33180","20295 NE 29 Place #200, Aventura, FL 33180","Real Estate Law; Business Law; Estate Planning","https://frombergperlowandkornik.com/","25.963111","-80.141627","https://frombergperlowandkornik.com/","","insert"
"l-0295","Law Offices of Rhonda F. Gelfman, P.A.","(305) 944-9120","115 N.W. 167th Street, 3rd Floor","North Miami Beach","Miami-Dade","33169","115 N.W. 167th Street, 3rd Floor, North Miami Beach, FL 33169","Immigration; Family Law; Estate Planning; Civil Litigation; Real Estate Law; Personal Injury; Criminal Defense","https://www.gelfmanassociates.com/","25.9282296","-80.2026899","https://www.gelfmanassociates.com/contact-us/","","insert"
"l-0296","The Law Office of Tatiane M. Silva, P.A.","(305) 895-2500","66 W Flagler St, 9th Floor","Miami","Miami-Dade","33130","66 W Flagler St, 9th Floor, Miami, FL 33130","Immigration","https://tmsilvalaw.com/","25.7740154","-80.1949179","https://tmsilvalaw.com/contact/","","insert"
"l-0297","Law Offices of Sugarman & Sugarman P.A.","(786) 409-2183","8525 SW 92 Street, Suite B5","Miami","Miami-Dade","33156","8525 SW 92 Street, Suite B5, Miami, FL 33156","Real Estate Law; Estate Planning","https://sugarmanlawmiami.com/","25.684449","-80.333121","https://sugarmanlawmiami.com/contact-us.html","","insert"
"l-0298","Arias Villa, PLLC","(305) 671-0018","9100 S Dadeland Blvd, #510","Miami","Miami-Dade","33156","9100 S Dadeland Blvd, #510, Miami, FL 33156","Immigration","https://ariasvilla.com/","25.6851049","-80.3146034","https://ariasvilla.com/contact/","","insert"
"l-0299","J. Muir & Associates, P.A.","(786) 533-1100","1900 North Bayshore Dr., Suite 1A","Miami","Miami-Dade","33132","1900 North Bayshore Dr., Suite 1A, Miami, FL 33132","Business Law; Civil Litigation","https://www.jmuirandassociates.com/","25.7945998","-80.1870339","https://www.jmuirandassociates.com/contact-us","","insert"
"l-0300","J. Muir & Associates, P.A.","(786) 533-1100","121 Alhambra Plaza, Suite 1500","Coral Gables","Miami-Dade","33134","121 Alhambra Plaza, Suite 1500, Coral Gables, FL 33134","Business Law; Civil Litigation","https://www.jmuirandassociates.com/","25.7525259","-80.2570742","https://www.jmuirandassociates.com/contact-us","","insert"
"l-0301","Gonzalez Law Offices, P.A.","(305) 676-6677","7765 SW 87th Avenue, Suite 100","Miami","Miami-Dade","33173","7765 SW 87th Avenue, Suite 100, Miami, FL 33173","Civil Litigation; Family Law; Estate Planning; Personal Injury","https://aglawoffices.com/","25.6973244","-80.3334284","https://aglawoffices.com/contact/","","insert"
"l-0302","Edelboim Lieberman","(305) 768-9909","2875 NE 191st Street, Penthouse One","Miami","Miami-Dade","33180","2875 NE 191st Street, Penthouse One, Miami, FL 33180","Civil Litigation; Business Law; Real Estate Law","https://elrolaw.com/","25.9528231","-80.1433747","https://elrolaw.com/contact/","","insert"
"l-0303","ESQ.title","(305) 501-2836","121 Alhambra Plaza, 15th Floor","Coral Gables","Miami-Dade","33134","121 Alhambra Plaza, 15th Floor, Coral Gables, FL 33134","Real Estate Law","https://www.esqtitle.law/","25.7525259","-80.2570742","https://www.esqtitle.law/contact-us/","","insert"
"l-0304","Norma Echarte & Associates","(305) 501-2844","2525 Ponce De Leon, Third Floor","Miami","Miami-Dade","33134","2525 Ponce De Leon, Third Floor, Miami, FL 33134","Real Estate Law; Business Law","https://www.nfelawpa.com/","25.7482134","-80.2581653","https://www.nfelawpa.com/contact-us/","","insert"
"l-0305","Korge & Korge, L.L.P.","(305) 444-5630","230 Palermo Avenue","Coral Gables","Miami-Dade","33134","230 Palermo Avenue, Coral Gables, FL 33134","Estate Planning; Business Law; Civil Litigation","https://www.korgelaw.com/","25.7453122","-80.259683","https://www.korgelaw.com/contact/","","insert"
"l-0306","McArdle Franco PLLC","(305) 442-2214","255 Alhambra Circle, STE 925","Coral Gables","Miami-Dade","33134","255 Alhambra Circle, STE 925, Coral Gables, FL 33134","Business Law; Civil Litigation; Real Estate Law","https://www.mcardlefranco.com/","25.75273","-80.2601565","https://www.mcardlefranco.com/contact/","","insert"
"l-0307","Saltiel Law Group","(305) 735-6565","201 Alhambra Circle, Suite 1050","Coral Gables","Miami-Dade","33134","201 Alhambra Circle, Suite 1050, Coral Gables, FL 33134","Business Law; Civil Litigation; Estate Planning","https://saltiellawgroup.com/","25.752655","-80.2591935","https://saltiellawgroup.com/contact/","","insert"
"l-0308","The Santos Law Offices, PA","(305) 506-1567","6741 SW 8th St","Miami","Miami-Dade","33144","6741 SW 8th St, Miami, FL 33144","Immigration","https://santoslawpa.com/","25.7633111","-80.3046877","https://santoslawpa.com/contact/","","insert"
"l-0309","The Law Offices of Barbara Buxton, P.A.","(305) 932-2293","20801 Biscayne Blvd, Suite 403-405","Aventura","Miami-Dade","33180","20801 Biscayne Blvd, Suite 403-405, Aventura, FL 33180","Estate Planning; Real Estate Law","https://www.buxtonlaw.com/","25.9679871","-80.1437685","https://www.buxtonlaw.com/contact-us/","","insert"
"l-0310","Yolanda Mendoza Law","(305) 419-2190","1001 Brickell Bay Drive, Suite 2700","Miami","Miami-Dade","33131","1001 Brickell Bay Drive, Suite 2700, Miami, FL 33131","Immigration","https://ymendozalaw.com/","25.764104","-80.189957","https://ymendozalaw.com/contact/","","insert"
"l-0311","Yolanda Mendoza Law","(305) 419-3334","3105 NW 107th Avenue, Suite 400","Doral","Miami-Dade","33172","3105 NW 107th Avenue, Suite 400, Doral, FL 33172","Immigration","https://ymendozalaw.com/","25.8028467","-80.3678319","https://ymendozalaw.com/contact/","","insert"
"l-0312","Yolanda Mendoza Law","(305) 419-2522","1000 5th Street, Suite 200","Miami Beach","Miami-Dade","33139","1000 5th Street, Suite 200, Miami Beach, FL 33139","Immigration","https://ymendozalaw.com/","25.7739601","-80.1385806","https://ymendozalaw.com/contact/","","insert"
"l-0313","The Law Office of Arianna M. Mendez, PLLC","(786) 442-2984","2300 West 84th Street, Suite 403","Hialeah","Miami-Dade","33016","2300 West 84th Street, Suite 403, Hialeah, FL 33016","Civil Litigation; Business Law; Real Estate Law; Estate Planning","https://www.amendezlaw.com/","25.896739","-80.3303019","https://www.amendezlaw.com/contact","","insert"
"l-0314","Pujol Law Offices, P.A.","(305) 447-0059","782 NW 42nd Ave, Suite 628","Miami","Miami-Dade","33126","782 NW 42nd Ave, Suite 628, Miami, FL 33126","Estate Planning; Real Estate Law","https://pujollaw.com/","25.77955","-80.2646114","https://pujollaw.com/contact/","","insert"
"l-0315","Portalatin Law Firm PLLC","(786) 788-8149","730 NW 107th Avenue, Suite 200","Miami","Miami-Dade","33172","730 NW 107th Avenue, Suite 200, Miami, FL 33172","Business Law","https://contractlawmiami.com/","25.776029458599126","-80.3696318874332","https://contractlawmiami.com/contact/","","insert"
"l-0316","Portalatin Law Firm PLLC","(786) 504-7487","8950 SW 74th Court, Suite 2201","Miami","Miami-Dade","33156","8950 SW 74th Court, Suite 2201, Miami, FL 33156","Business Law","https://contractlawmiami.com/","25.6870606","-80.3158442","https://contractlawmiami.com/contact/","","insert"
"l-0317","Boyer Law Firm, P.L.","(305) 921-9665","1395 Brickell Avenue, Suite 800","Miami","Miami-Dade","33131","1395 Brickell Avenue, Suite 800, Miami, FL 33131","Civil Litigation; Business Law; Estate Planning; Immigration; Family Law","https://boyerlawfirm.com/","25.7605546","-80.1916886","https://boyerlawfirm.com/contact-us/","","insert"
"l-0318","Laurence M. Krutchik, Esq.","(305) 537-6866","7450 SW 172nd Street","Palmetto Bay","Miami-Dade","33157","7450 SW 172nd Street, Palmetto Bay, FL 33157","Personal Injury; Civil Litigation; Real Estate Law","https://lmklegal.com/","25.6114241","-80.3135454","https://lmklegal.com/contact/","","insert"
"l-0319","Oppenheim Law","(954) 384-6114","701 Brickell Avenue, Suite 1550","Miami","Miami-Dade","33131","701 Brickell Avenue, Suite 1550, Miami, FL 33131","Real Estate Law; Business Law; Civil Litigation; Estate Planning; Personal Injury","https://www.oppenheimlaw.com/","25.7670363","-80.1890751","https://www.oppenheimlaw.com/contact-us/","","insert"
"l-0320","Mantese Honigman, PC","(305) 859-3440","951 N.E. 83rd Street","Miami","Miami-Dade","33138","951 N.E. 83rd Street, Miami, FL 33138","Business Law; Civil Litigation; Real Estate Law","https://manteselaw.com/","25.8521107","-80.1770178","https://manteselaw.com/locations/business-lawyer-miami/","","insert"
"l-0321","Trust Counsel","(305) 707-7126","201 Alhambra Circle, Suite 802","Coral Gables","Miami-Dade","33134","201 Alhambra Circle, Suite 802, Coral Gables, FL 33134","Estate Planning; Civil Litigation","https://trustcounsel.com/","25.752655","-80.2591935","https://trustcounsel.com/contact/","","insert"
"l-0322","Perlin Estate Planning & Probate","(305) 443-3104","201 Alhambra Circle, Suite 503","Coral Gables","Miami-Dade","33134","201 Alhambra Circle, Suite 503, Coral Gables, FL 33134","Estate Planning","https://perlinestateplanning.com/","25.752655","-80.2591935","https://perlinestateplanning.com/contact/","","insert"
"l-0323","Gautier & Hasty, P.L.","(305) 447-0766","55 Merrick Way, Suite 400","Coral Gables","Miami-Dade","33134","55 Merrick Way, Suite 400, Coral Gables, FL 33134","Family Law; Estate Planning","https://www.ghlawyers.com/","25.7508366","-80.2550142","https://www.ghlawyers.com/contact-us/","","insert"
"l-0324","Lorenzo Law","(305) 224-6811","2850 Douglas Rd Ste 303","Coral Gables","Miami-Dade","33134","2850 Douglas Rd Ste 303, Coral Gables, FL 33134","Estate Planning; Civil Litigation","https://joselorenzolaw.com/","25.746041","-80.254714","https://joselorenzolaw.com/contact/","","insert"
"l-0325","Law Office of Ben Ezra Eran","(305) 912-7777","1830 NE 163rd Street","Miami","Miami-Dade","33162","1830 NE 163rd Street, Miami, FL 33162","Immigration; Criminal Defense","https://cislawoffice.com/","25.9256695","-80.1632285","https://cislawoffice.com/contact/","","insert"
"l-0326","Lisinski Law Firm","(786) 744-5144","6303 Waterford District Dr, Suite 400","Miami","Miami-Dade","33126","6303 Waterford District Dr, Suite 400, Miami, FL 33126","Immigration","https://lisinskifirm.com/","25.781397","-80.288055","https://lisinskifirm.com/en/locations/miami-office/","","insert"
"l-0327","Association Law Group","(305) 938-6922","1100 Brickell Bay Drive, Suite 5200","Miami","Miami-Dade","33131","1100 Brickell Bay Drive, Suite 5200, Miami, FL 33131","Real Estate Law; Civil Litigation","https://www.algpl.com/","25.7630472","-80.1904475","https://www.algpl.com/contact-us/","","insert"
"l-0328","Solnick Law","(786) 629-6530","3363 N.E. 163rd Street, Unit 801","North Miami Beach","Miami-Dade","33160","3363 N.E. 163rd Street, Unit 801, North Miami Beach, FL 33160","Business Law; Civil Litigation; Real Estate Law","https://solnicklaw.com/","25.9286832","-80.1364046","https://solnicklaw.com/contact/","","insert"
"l-0329","Abolsky & Associates, P.A.","(305) 570-9705","1474 N. Homestead Blvd","Homestead","Miami-Dade","33030","1474 N. Homestead Blvd, Homestead, FL 33030","Business Law; Civil Litigation; Real Estate Law; Estate Planning; Immigration; Family Law; Criminal Defense","https://abolskylegal.com/","25.4837","-80.461963","https://abolskylegal.com/contact/","","insert"
"l-0330","Steszewski Law","(305) 631-2438","15100 NW 67th Ave. Suite 204","Miami Lakes","Miami-Dade","33014","15100 NW 67th Ave. Suite 204, Miami Lakes, FL 33014","Estate Planning; Real Estate Law; Civil Litigation; Personal Injury","https://steszewskilaw.com/","25.9105465","-80.3092112","https://steszewskilaw.com/contact/","","insert"
"l-0331","Law Offices of Grace Gomez Molinaro","(305) 722-0733","10661 N. Kendall Drive, Suite 223","Miami","Miami-Dade","33176","10661 N. Kendall Drive, Suite 223, Miami, FL 33176","Immigration","https://gomezimmigration.com/","25.6879771","-80.3652889","https://gomezimmigration.com/locations/miami","","insert"
"l-0332","Mila Lopata, P.A.","(786) 999-6494","15807 Biscayne Boulevard, Suite 213","North Miami Beach","Miami-Dade","33160","15807 Biscayne Boulevard, Suite 213, North Miami Beach, FL 33160","Real Estate Law","https://www.milalaw.com/","25.9199719","-80.1557294","https://www.milalaw.com/contact/","","insert"
"l-0333","Adam Law Group","(904) 329-7249","2258 Riverside Avenue","Jacksonville","Duval","32204","2258 Riverside Avenue, Jacksonville, FL 32204","Real Estate Law; Business Law","https://adamlawgroup.com/","30.3098739","-81.6856047","https://adamlawgroup.com/contact/","","insert"
"l-0334","Jimenez Law Firm, P.A.","(904) 559-5600","1443 San Marco Blvd. Suite 201","Jacksonville","Duval","32207","1443 San Marco Blvd. Suite 201, Jacksonville, FL 32207","Personal Injury; Real Estate Law","https://www.jimenez-lawfirm.com/","30.311185","-81.660446","https://www.jimenez-lawfirm.com/contact/","","insert"
"l-0335","Edwards & Edwards, P.A.","(904) 454-4881","6620 Southpoint Dr South, Suite 200","Jacksonville","Duval","32216","6620 Southpoint Dr South, Suite 200, Jacksonville, FL 32216","Real Estate Law; Estate Planning; Business Law; Family Law; Immigration; Criminal Defense; Personal Injury","https://www.edwardsedwardslaw.com/","30.2518641","-81.5915015","https://www.edwardsedwardslaw.com/","","insert"
"l-0336","The Law Office of Katherine Schnauss Naugle, P.L.","(904) 643-6342","810 Margaret St.","Jacksonville","Duval","32204","810 Margaret St., Jacksonville, FL 32204","Estate Planning","https://jaxlawteam.com/","30.3175511","-81.6827181","https://jaxlawteam.com/contact/","","insert"
"l-0337","Fisher, Tousey, Leas & Ball, P.A.","(904) 356-2600","501 Riverside Avenue, Suite 700","Jacksonville","Duval","32202","501 Riverside Avenue, Suite 700, Jacksonville, FL 32202","Business Law; Real Estate Law; Civil Litigation; Estate Planning","https://www.fishertousey.com/","30.3205009","-81.6742465","https://www.fishertousey.com/contact-us/","","insert"
"l-0338","Fisher, Tousey, Leas & Ball, P.A.","(904) 285-2601","818 North A1A, Suite 104","Ponte Vedra Beach","St. Johns","32082","818 North A1A, Suite 104, Ponte Vedra Beach, FL 32082","Business Law; Real Estate Law; Civil Litigation; Estate Planning","https://www.fishertousey.com/","30.1483352","-81.3736444","https://www.fishertousey.com/contact-us/","","insert"
"l-0339","Fisher, Tousey, Leas & Ball, P.A.","(904) 829-9066","780 N Ponce de Leon Boulevard","St. Augustine","St. Johns","32084","780 N Ponce de Leon Boulevard, St. Augustine, FL 32084","Business Law; Real Estate Law; Civil Litigation; Estate Planning","https://www.fishertousey.com/","29.897941985163964","-81.32014054880872","https://www.fishertousey.com/contact-us/","","insert"
"l-0340","Fisher, Tousey, Leas & Ball, P.A.","(904) 819-6959","701 Market Street, Suite 109","St. Augustine","St. Johns","32095","701 Market Street, Suite 109, St. Augustine, FL 32095","Business Law; Real Estate Law; Civil Litigation; Estate Planning","https://www.fishertousey.com/","30.025126","-81.387144","https://www.fishertousey.com/contact-us/","","insert"
"l-0341","Fisher, Tousey, Leas & Ball, P.A.","(904) 321-1220","5211 South Fletcher Avenue, Suite 260","Amelia Island","Nassau","32034","5211 South Fletcher Avenue, Suite 260, Amelia Island, FL 32034","Business Law; Real Estate Law; Civil Litigation; Estate Planning","https://www.fishertousey.com/","30.596087179621602","-81.45191517339337","https://www.fishertousey.com/contact-us/","","insert"
"l-0342","Three Oaks Law","(904) 397-4444","13500 Sutton Park Dr. S, Suite 601","Jacksonville","Duval","32224","13500 Sutton Park Dr. S, Suite 601, Jacksonville, FL 32224","Estate Planning; Business Law; Family Law","https://threeoakslaw.com/","30.2592362","-81.460445","https://threeoakslaw.com/contact/","","insert"
"l-0343","Three Oaks Law","(904) 397-4444","7308 N. Main Street","Jacksonville","Duval","32208","7308 N. Main Street, Jacksonville, FL 32208","Estate Planning; Business Law; Family Law","https://threeoakslaw.com/","30.3584501","-81.6537708","https://threeoakslaw.com/contact/","","insert"
"l-0344","Rebecca Black Immigration, PA","(904) 999-4928","4830 Atlantic Blvd.","Jacksonville","Duval","32207","4830 Atlantic Blvd., Jacksonville, FL 32207","Immigration","https://www.rebeccablacklaw.com/","30.309511290767517","-81.6138903855264","https://www.rebeccablacklaw.com/contact","","insert"
"l-0345","Bilbao Law, LLC","(904) 877-4895","301 W Bay Street, Suite 1449","Jacksonville","Duval","32202","301 W Bay Street, Suite 1449, Jacksonville, FL 32202","Immigration","https://www.bilbaolaw.com/","30.3276347","-81.6623353","https://www.bilbaolaw.com/contact","","insert"
"l-0346","Law Office of Karen Winston, LLC","(904) 740-3690","4623 Park Street","Jacksonville","Duval","32205","4623 Park Street, Jacksonville, FL 32205","Immigration","https://www.kwinstonlaw.com/","30.2922733","-81.7246207","https://www.kwinstonlaw.com/","","insert"
"l-0347","Law Office of David M. Goldman PLLC","(904) 685-1200","4115 Hendricks Ave","Jacksonville","Duval","32207","4115 Hendricks Ave, Jacksonville, FL 32207","Estate Planning; Real Estate Law; Business Law","https://www.jacksonvillelawyer.pro/","30.27825903234719","-81.6505083004229","https://www.jacksonvillelawyer.pro/contact-us/","skip — same office as l-096, 4115 Hendricks Ave Jacksonville","skip"
"l-0348","Law Office of David M. Goldman PLLC","(904) 425-1910","822 A1A N #310","Ponte Vedra Beach","St. Johns","32082","822 A1A N #310, Ponte Vedra Beach, FL 32082","Estate Planning; Real Estate Law; Business Law","https://www.jacksonvillelawyer.pro/","30.198851","-81.380382","https://www.jacksonvillelawyer.pro/contact-us/","","insert"
"l-0349","The DeVries Law Firm, P.A.","(904) 348-0030","644 Cesery Blvd. Suite 250","Jacksonville","Duval","32211","644 Cesery Blvd. Suite 250, Jacksonville, FL 32211","Real Estate Law; Estate Planning; Business Law; Family Law; Personal Injury","https://devrieslegal.com/","30.3245081","-81.5973825","https://devrieslegal.com/contact/","","insert"
"l-0350","St. Johns Law Group, P.A.","(904) 495-0400","104 Sea Grove Main Street","St. Augustine","St. Johns","32080","104 Sea Grove Main Street, St. Augustine, FL 32080","Real Estate Law; Business Law; Civil Litigation; Estate Planning; Family Law; Personal Injury","https://www.sjlawgroup.com/","29.84046","-81.2708","https://www.sjlawgroup.com/contact-us/","skip — same office as l-099, 104 Sea Grove Main St","skip"
"l-0351","Grady H. Williams, Jr., LL.M., Attorneys at Law, P.A.","(904) 264-8800","1543 Kingsley Avenue, Building 5","Orange Park","Clay","32073","1543 Kingsley Avenue, Building 5, Orange Park, FL 32073","Estate Planning","https://www.floridaelder.com/","30.16526079894637","-81.72802977980825","https://www.floridaelder.com/contact-us/","skip — (904) 264-8800 is listed for l-112 John J. Rahaim; unresolved conflict","skip"
"l-0352","Ansbacher Law","(904) 513-2562","10151 Deerwood Park Blvd, Building 100, Suite 400","Jacksonville","Duval","32256","10151 Deerwood Park Blvd, Building 100, Suite 400, Jacksonville, FL 32256","Real Estate Law; Business Law; Civil Litigation; Personal Injury","https://www.ansbacher.net/","30.2413677","-81.5491132","https://www.ansbacher.net/","","insert"
